AyanBaqurMoarsmenComplete_0508,Moarsmen_on_the_Shores_(Ayan_Baqur),,,Player has completed the Ayan Baqur portion of Moarsmen on the Shores
GauntletArena2EW,Gauntlet,,,Player/fellow stamp for Arena 2 access in Gauntlet.
TempleAppeasementComplete,The_Temple_of_Ixir_Zi,,,Fellowship has completed the Appeasement test.
KrankDeliveryDryreach,Captain_K'rank's_Errands,,,You have been given a quest to deliver something to Dryreach by Captain K'rank.
ClaudeKillCount,Delving_into_Claude's_Mind,,,Player killed an Elite shadow in Claude's Mind.
mhoireNWcounter,Castle_of_Lord_Mhoire_Quest,,,quest timer
GreaterShadowArmorGharundim3,Retired,,,Greater Gharundim Shadow Armor 3
NewbieQuestStampYaraq,Retired,,,Yaraq Stamp Quest
DericostWave3Complete,,,,Player has completed Wave 3
InvasionQuest01,,,,Kill north full invasion Brood Noble
GearKnightParts,Gear_Knight_Kill_Task,,,Gear Knight Parts Collected Initiate Society
FrostZenithDead,Portal_Space_Rifts,,,quest timer
PickedUpDemonSwarmMatronToken,Colosseum_Bosses,,,Pickup timer for Demon Swarm Matron Token
LargeTome2PickupTimer,Strathelar_Royal_Cloak_Quest,,,Picked up Large Tome in Frozen Wight Lair
GurukFiendKillTask,Guruk_Fiend_Kill_Task,,,Guruk Fiend Kill Task
gearknightphalanxkillcount,Gear_Knight_Phalanx_Kill_Task,,,Gear Knight Phalanx Kill Counter
LubziklanAgreement,Trade_Alliance_Quest,,,Flagged for Lubziklan Agreement quest
TempleKilledKixktiXri,Retired,,,Fellowship has killed Kixkti Xri.
ChestQuestLockedNewbiePOIF,,,,Opened a ChestQuestLockedNewbie.
smallfledglingmukkirkillcount,Small_Fledgling_Mukkir_Kill_Task,,,Small Fledgling Mukkir Kill Counter
PheraionsSanctumQuest_Wait,Pheraion's_Sanctum_Quest,,,Player has completed Pheraions Sanctum Quest
ElementalKillTask,Elemental_Kill_Task,,,Elemental Kill Task
rynthidcrystalkillcount,Rynthid_Crystal_Kill_Task,,,Rynthid Crystal Kill Counter
HoshinoMnemosynesDone,Hoshino_Fortress_Infiltration,,,quest timer
ChestQuestLockedExtremePOIC,,,,Opened a ChestQuestLockedExtreme.
ChestQuestLairHomunculus,The_Homunculus,,,Opened a ChestQuest
olthoinymphkillcount,Olthoi_Nymph_Kill_Task,,,Olthoi Nymph Kill Counter
DericostWave1Complete,,,,Player has completed Wave 1
GauntletArena1RB,Gauntlet,,,Player/fellow stamp for Arena 1 access in Gauntlet.
SocAugPrisonersFree,Society_Infiltration,,,Society Aug Dungeon Prisoners Freed
ShoguthMoarsmanKillTask,Shoguth_Moarsman_Kill_Task,,,Shoguth Moarsman Kill Task
JournalofaSoldierPickup,Nalicana's_Test,,,Journal of a Soldier pickup timer
EmberBrightReceivedNew,Invoker_Quest,,,Aulakhe has received the Bright Ember
chestchorizite48913,Foundry_of_Izexi_Quest,,,Used Chorizite Chest in Foundry of Izexi.
ShadowyVirindiEssencePickup,Delving_into_Claude's_Mind,,,quest timer
ParadoxNymphKillTask,,,,Paradox Nymph Kill Task
FrozenFortressLabAccess_0513,Frozen_Fortress_Laboratory_Quest,,,Flagged to enter Frozen Lab
VendorTimaruBarkeep,Non-quest,,,Timaru NPCs will recognize players who return to them within the next 60 minutes
BroodPincerPickup,Olthoi_Pincers,,,quest timer
BuadrenInvokingGiven,Buadren_Quest,,,Player has received the magic Buadren from Tikakhe.
HoshinoFortArmorPickup,Hoshino_Fortress_Infiltration,,,quest timer
OlthoiDroneKillTask,Olthoi_Drone_Kill_Task,,,Olthoi Drone Kill Task
ApostateMessageShardPickedUp,Uncovering_the_Renegades,,,You have obtained an Apostate Message Shard.
TanadaSlaughterKillTask_0912,Tanada_Slaughter,,,quest timer
StaminaPickUp,Retired,,,Player has picked up an Academy stamina potion
KillTaskSpectralBloodMages0812,Spectral_Mage_Kill_Task,,,KillTaskSpectralBloodMages0812
SplitGraelLowStarted0806,Splitting_Grael_(Low),,,Player has spoke with Lamorda
GaerlanStaff,Gaerlan's_Citadel,,,Player has received the corresponding reward.
ColoredPortal4Orange,Rynthid_Training,,,Player flag for colored portal in Rynthid Assessment.
HarbingerRaiseWeaponTink,Harbinger,,,I want to raise this skill.
GiftBoxesFoundCounter,,,,Counter for gift boxes found
JournalNoteTurnInWait,Gurog_Creation,,,Mortified Soldier Journal and Note Turn In
WitheredAtollKnuckles0105,Withered_Weapons,,,Lifeless Knuckles pickup
KilltaskBanishedCreature_0609,Banished_Creature_Kill_Task,,,Banished Creature Kill Task
trainingacademycomplete,Training_Academy_Quest,,,Completion of Training Academy for Exit
LesserBenedictionAug,XP_Augmentation,,,PERMANENT - Completion check for Asheron's Lesser Benediction Augment
RadiantBloodMember,Radiant_Blood_Initiation,,,Player is a member of Radiant Blood
FalatacotChestKey_Pickup,Shadow_Aspect_of_Grael_Quest,,,Player has picked up Falatacot Chest Key
HizkRiEntranceFail,Retired,,,You've failed the entrance exam to Hizk Ri's temple.
ColoredPortal5Orange,Rynthid_Training,,,Player flag for colored portal in Rynthid Assessment.
ChestQuestUnlockedNewbiePOID,,,,Opened a ChestQuestUnlockedNewbie.
LesserShadowArmorSho2,Retired,,,Lesser Sho Shadow Armor 2
PrismFragmentFirePickup,Empyrean_Fire_Propylaeum_Quest,,,Player has picked up the Fire Fragment
BestowerLife2,Bestowers'_Guild_of_Dereth,,,Theurgist
ShroudEnvyPickup,Shroud_of_Emotion,,,quest timer
mhoireSWcounter,Castle_of_Lord_Mhoire_Quest,,,quest timer
TempleLiazkBurun60,The_Temple_of_Liazk_Itzi,,,Player killed the boss Burun monster.
UndeadSlayerWait,,,,Undead Slayer Quest Wait Timer
mhoireNWn4,Castle_of_Lord_Mhoire_Quest,,,quest timer
AugmentedDrudgeKillTask,Augmented_Drudge_Kill_Task,,,Augmented Drudge Kill Task
FireZenithDead,Portal_Space_Rifts,,,quest timer
DamagedYalainiTomePickup,Releasing_the_Light,,,Player has picked up a Damaged Yalaini Tome
EventMosswartKiller,Retired,,,Player has killed this event boss
DardantesWorkshop_Flag,Whispering_Blade_Chapterhouse_Access,,,Access granted to Dardantes Workshop
GaveJailerPyramid,Releasing_Jester,,,quest timer
VisionQuestCompleted1007,Delving_into_Claude's_Mind,,,quest timer
ChestQuestLockedLowGolemMound,,,,Opened a ChestQuestLockedLowGolemMound.
GlormigothBet,Monster_Fights,,,Player bet on Glormigoth
SpokenToEyeKivikLirTrialLogic,Retired,,,You have spoken to the Logical Eye of the Watcher.
putridmoarkillcount,Putrid_Moar_Kill_Task,,,Putrid Moar Kill Counter
ArtsCraftsCookingHigh,,,,Player has turned in high Cooking item.
ParadoxTouchedGrubKillTask,Paradox-touched_Grub_Kill_Task,,,Paradox-touched Grub Kill Task
HarbingerRaiseMagic,Harbinger,,,I want to raise this skill.
InvasionQuest02,,,,Kill northeast full invasion Brood Noble
TouchedPvPHateEffigy200205,Mausoleum_of_Bitterness_Quest,,,You received an XP award from the Effigy of Bitterness
HoshinoFortKeyPickup,Hoshino_Fortress_Infiltration,,,quest timer
GearKnightConstructionCompletedTakahume,Gear_Knight_Construction,,,Max gear knight parts handed to Takahume
ShadowArmorGharundim1,Retired,,,Gharundim Shadow Armor 1
DericostVault_Flag,Ruschk_Aspect_of_Grael_Quest,,,Access granted to the Dericost Vault
EmpyreanPortalspaceStabilizerLow_Completed,The_Empyrean_Portalspace_Stabilizer,,,Player wait timer for the low level Empyrean Portalspace Stabilizer Quest.
DeewainStarted_0411,Retired,,,Player spoke to Asheron and got note for Deewain .
CloneKillerHigh,Retired,,,Player has killed a high replica statue and can enter the low statue dungeon.
ChestQuestLockedLow,,,,Opened a ChestQuestLockedLow.
AunTeriona_Flag,Carenzi_Plague,,,Player has spoke with Aun Teriona.
SiraluunClawHairbrushBadlands1204,Siraluun_Claw,,,You have turned in this item already.
SwordofSorokuPickupTimer,Tanada_Battle_Burrows_Quest,,,Pickup timer for Sword of Soroku
MhoireCastleFlagWait,Guardians_of_Mhoire_Castle,,,quest timer
NeftetTempleLadyDead,Slave_Master_Quest,,,Neftet Temple Lady Killed
BestowerThrownWeapons2,Bestowers'_Guild_of_Dereth,,,Projectilist
IHOPTookTip,Tanada_House_of_Pancakes_Quest,,,Player took tip from empty plate
KillTaskApostateVirindiMid_0710,The_Empyrean_Portalspace_Stabilizer,,,Mid level kill task for The Empyrean Portalspace Stabilizer Quest.
KeyHammerEmpyreanFirePickup,Empyrean_Fire_Propylaeum_Quest,,,Player has picked up the Fire hammer.
EventGolemKiller,Retired,,,Player has killed this event boss
headoftheapparitionolthoiqueenpickuptimer,Black_Death_Catacombs_Quiddity_Seed_Quest,,,Picked up Head of the Apparition Olthoi Queen
KilltaskMosswartCynicWait_1121,Holly_Jolly_Helper_Quest,,,Holly Jolly Helper Kill Task Wait Timer
mhoireSEpass,Castle_of_Lord_Mhoire_Quest,,,quest timer
ExplorationMarkersFoundInGroupJ,Dereth_Exploration,,,Amount of Group J Exploration Markers found.
mawpickedup,Non-quest,,,Pickup timer for Bloodmouth Maw
MoguthMoarsmanKillTask,Moguth_Moarsman_Kill_Task,,,Moguth Moarsman Kill Task
TALKEDTOTAIWOTHORSTENARMOR,Thorsten_Cragstone's_Armor_&_Axe,,,Player has spoken with Tai Wo
BucketsBalancedComplete,Aerbax's_Prodigal_Lugian,,,Bits for completed Buckets in Trial of Mind
PortalSpaceRiftsDone,Portal_Space_Rifts,,,quest timer
KillTaskMGHAbhorrentEater,Monthly_Game_Hunter,,,Monthly Game Hunter Kill Task
PalenqualCompleted,Palenqual's_Living_Weapons,,,This stamp will alert Aun Imeitanua upon use that they have already spoken with him and exchanged their talisman for a weapon.
OlthoiJellyRoyalPickedUp,Renegade_Mace_Quest,,,Player picked up OlthoiJellyRoyal.
PaidRareExchanger,Non-quest,,,Player paid Rare Exchanger.
ColosseumMedallionOfHonorTurnIn,Non-quest,,,Player has turned in a Colosseum Medallion of Honor to the Arcanum Mana-smith
ChiefGrogbashBet,Monster_Fights,,,Player bet on Chief Grogbash
SandMiniTwo_Wait_0511,,,,Red Crystal Sword quest
EventHighSkeletonKiller,Retired,,,Player has killed this event boss
ColorPuzzleIndigoRiddle,Clutch_of_Kings_(Kiree),,,You got a riddle from the clue card.
chestchorizite87566,,,,Used Chorizite Chest in Third Sister.
MinnowCounter,Fishing,,,Number of Minnows turned in.
GreaterShadowArmorAluvian1,Retired,,,Greater Aluvian Shadow Armor 1
SplinterUlgrimYanshi,Retired,,,Found Splinter9 of Ulgrim's Wand.
ColorPuzzleVioletRiddle,Clutch_of_Kings_(Kiree),,,You got a riddle from the clue card.
AttributeRaisingGemPickedUp,Attribute_and_Skill_Redistribution,,,Picked up an attribute raising gem.
mhoireNWe3,Castle_of_Lord_Mhoire_Quest,,,quest timer
FourCornersStarted_1113,Four_Corners_of_Dereth,,,Player has started the Four Corners quest.
ColoredPortal5Green,Rynthid_Training,,,Player flag for colored portal in Rynthid Assessment.
rynthidsorcererskillcount,Kill:_Rynthid_Sorcerers,,,Rynthid Sorcerers Kill Counter
SplinterUlgrimEastham,Retired,,,Found Splinter1 of Ulgrim's Wand.
GaveOlthoiScoutNote1,Olthoi_Weapons_Quest,,,Turned in a note
PickedUpHaroushKey,Adept_Test,,,Pickup timer for Haroush Key
SplinterUlgrimShoushi,Retired,,,Found Splinter6 of Ulgrim's Wand.
yellowmonsterseed,House_Plants,,,Yellow Monster Seed counter
UsedFreeSummoningMasteryReset,Non-Quest,,,Used free Summoning Mastery Reset in Arwic
RingQuest02,Olthoi_Queen_Quest,,,Give MenhirRubbleE to MenhirDrummerN
TumerokWarMaceQuest,,,,Tumerok War Mace Quest
spectralbushikillcount,Spectral_Bushi_Kill_Task,,,Spectral Bushi Kill Counter
EmberInvokingPickup,,,,Players can pick up EmberInvoking in 1 month. Added for the March 2004 revision.
DemonSwarmMatronCrittersKilled,Colosseum_Bosses,,,Player has killed a creature found in Demon Swarm Matron
lavushealingmachine,Fiun_Healing_Machine_Quest,,,Healing Machine Lavus
WitheredAtollCrossbow0105,Withered_Weapons,,,Wretched Crossbow pickup
KilltaskTumerokGladiatorWait,Tumerok_Gladiator_Kill_Task,,,Tumerok Gladiator Kill Task
chestchorizite72326,Chorizite_Chest,,,quest timer
ArtsCraftsFletchingProportional,,,,Player has turned in extreme Fletching item.
ForgetfulnessGems4,Attribute_and_Skill_Redistribution,,,Fourth Forgetfulness gems received counter
UndeadJawCollection,Undead_Jaw_Collection,,,Undead Jaw Collection
VisionQuestStarted_0911,Delving_into_Claude's_Mind,,,quest timer
MenhirRubbleDPickUp,Olthoi_Queen_Quest,,,Player has picked up MenhirRubbleD_xp and cannot pick it up again for one day
ThirdSisterCompleted_1212,Harvesting_the_Bulb_of_Twilight,,,Player has completed Harvesting the Bulb of Twilight quest.
ColoredPortal5White,Rynthid_Training,,,Player flag for colored portal in Rynthid Assessment.
PrismFragmentIceGiven,Empyrean_Ice_Propylaeum_Quest,,,Player has turned in the Ice Fragment
NeftetTempleFlagComplete,Slave_Master_Quest,,,Neftet Temple Entrance Flag
CarenziRaceBetterR2,Carenzi_Races,,,Bet on Racer 2
ColoredPortal3Yellow,Rynthid_Training,,,Player flag for colored portal in Rynthid Assessment.
nobleremainskillcount,Noble_Remains_Kill_Task,,,Noble Remains Kill Counter
KillTaskMGHWasp,Monthly_Game_Hunter,,,Monthly Game Hunter Kill Task
SplinterUlgrimCombat,Retired,,,Found Splinter10 of Ulgrim's Wand.
JournalIxirPickedUp,Blackmire_Lore,,,Picked up Ixir's journal.
KillTaskSpectralNinjas0812,Spectral_Nanjou_Shou-jen_Kill_Task,,,KillTaskSpectralNinjas0812
InvasionQuest06,,,,Kill Dires 1 full invasion NobleC
BestowerAxe2,Bestowers'_Guild_of_Dereth,,,Skullsplitter
MenhirRubbleEPickUp,Olthoi_Queen_Quest,,,Player has picked up MenhirRubbleE_xp and cannot pick it up again for one day
DireChampTokenWait,Dire_Champions,,,"Player wait timer for tokens turn in to Aun Javhalrea, the Game Warden."
SpokeToLaedron,Tainted_Ley_Line_Nodes,,,Player spoke to Laedron the Geomancer
ProdigalHarbyKillShot,Aerbax's_Prodigal_Harbinger,,,Player has the Killshot on Prodigal Harbinger.
ChestQuestUnlockedNewbiePOIA,,,,Opened a ChestQuestUnlockedNewbie.
ChestQuestUnlockedNewbiePOIC,,,,Opened a ChestQuestUnlockedNewbie.
KeyKnorrSentinelPickedUp,Halls_of_Knorr,,,Picked up Sentinel Key
lootfieldsupplies,,,,Looted field supply chest
AerbaxsProdigalBanderling_Fellow,Aerbax's_Prodigal_Banderling,,,Fellow flag for Aerbaxs Prodigal Banderling Quest
FrozenWightLairComplete1111,Wardley_and_the_Wights,,,You have obtained a Wardley Reward.
GaerlanKiller,Gaerlan's_Citadel,,,Player has gone through the portal to the inner sanctum.
NinjaAcademySwordPickup,Ninja_Academy,,,quest timer
littoralsiraluunkillcount,Littoral_Siraluun_Kill_Task,,,Littoral Siraluun Kill Counter
TempleLiazkC,The_Temple_of_Liazk_Itzi,,,Liazk feeder C has taken a sacrifice.
deviceroomportalflag,,,,Player has been flagged to use Portal
HoshinoFortPart2,Hoshino_Fortress_Infiltration,,,quest timer
ForgetfulnessGems3,Attribute_and_Skill_Redistribution,,,Third Forgetfulness gems received counter
slithistentacleskillcount,,,,Slithis Tentacles Kill Counter
KrankCollectionGolem,Captain_K'rank's_Errands,,,You have been given a quest to collect Golem hearts by Captain K'rank.
ExplorationMarkersFoundInGroupE,Dereth_Exploration,,,Amount of Group E Exploration Markers found.
KeyKnorrDefenderPickedUp,Halls_of_Knorr,,,Picked up Defender Key
TurshTotemHighComplete_0511,Assault_Quest_(High),,,Completed Assault (High)
ColoArenaOneBoot,Colosseum_Arena,,,Boot Timer for Colo Arena One
BlankAug,,,,Blank Aug Gem Pickup Timer
FrozenFortressTestingGroundsCompleted_0513,Frozen_Fortress_Testing_Grounds_Quest,,,Frost Fortress Test Kill Task Timer
CrystallineKiller,Crystalline_Killer,,,Crystalline Killer
KeyAerfalleUber,Lady_Aerfalle_Quest,,,Aerfalle's Ornate Chest Key
GaerlanBracelet,Gaerlan's_Citadel,,,Player has received the corresponding reward.
KillTaskGolemSamurai0812,Golem_Samurai_Kill_Task,,,KillTaskGolemSamurai0812
ColoWaveInProgress,Colosseum_Arena,,,Arena Bell has started a wave in a Colo Arena
PickedUpTasselMagic,Decrepit_Tower_Quest,,,You've picked up a Woven Tassel of Sound Mind.
PoPoFirstSpeak,Oswald's_Dirk_Quest,,,TBD
EODCompleted_1013,End_of_Days,,,quest timer
ColoredPortal4White,Rynthid_Training,,,Player flag for colored portal in Rynthid Assessment.
BestowerCooking2,Bestowers'_Guild_of_Dereth,,,Iron Chef
chestblackmarrowtunneloflove0205,Black_Marrow_Reliquary,,,You have opened this chest already.
GauntletBossTrembOrh_Flag,Gauntlet,,,Player flag for Gauntlet Boss Tremb Orh.
HoshinoTowerComplete_0812,,,,quest timer
PolarDilloTask,Polardillo_Kill_Task,,,Polar Dillo Kill Task Main Flag
SiraluunClawHairgelStrand1204,Siraluun_Claw,,,You have turned in this item already.
SpokenToStatueKivikLirArena,Retired,,,You have spoken to the Guardian of the Arena.
RynthidSorcerersKillTask,Kill:_Rynthid_Sorcerers,,,Rynthid Sorcerers Kill Task
KeyHammerEmpyreanLightningPickup,Empyrean_Lightning_Propylaeum_Quest,,,Player has picked up the Lightning hammer.
HiveWarriorPincer_0513,Hive_Warrior_Pincer_Quest,,,quest timer
GauntletArena1EW,Gauntlet,,,Player/fellow stamp for Arena 1 access in Gauntlet.
RoyalCloakComplete,Strathelar_Royal_Cloak_Quest,,,Completed Strathelar Royal Cloak Quest
SiraluunClawHairbrushMarsh1204,Siraluun_Claw,,,You have turned in this item already.
ChestQuestUnlockedMidPOIC,,,,Opened a ChestQuestUnlockedMid.
MGHHardCompleted,Monthly_Game_Hunter,,,Monthly Game Hunter Kill Task wait timer.
KilltaskKilifZefirWait,Kilif_Zefir_Kill_Task,,,Kilif Zefir Kill Task Timer
NinjaAcademyKeyPickup,Ninja_Academy,,,quest timer
EmpyreanScalemailShirt,Empyrean_Cloister_Quest,,,Empyrean Scalemail Shirt
coralgolemviceroykillcount,Coral_Golem_Viceroy_Kill_Task,,,Coral Golem Viceroy Kill Counter
ViridianWaspKillTask,Viridian_Wasp_Kill_Task,,,Viridian Wasp Kill Task
RynthidGenesisKillCount,Rynthid_Foothold,,,Player has killed a creature in Rynthid Genesis.
UlgrimsBathrobeGiven,Retired,,,Found Splinter1 of Ulgrim's Wand.
HagrasHead,Hea_Bone_and_Hide_Shirt_Quest,,,Picked up Head of Big Chief Hagra
PickedUpUmbralCrucibleBase,Loyalty_Reset_Quest,,,Umbral Crucible Base pickup timer
HoshinoMustDie_Flag,Defeat_Hoshino_Kei,,,Player has completed Harvesting the Twilight Bulb quest.
DCADeathStatueTimeout,Derethian_Combat_Arena,,,Player has used the Statue of Death in Derethian Combat Arena
HasAtamarrCopper,Atamarr_Tasks,,,HasAtamarrCopper flag
BlackMarketBlackCoralGolemKilltaskWait,Black_Coral_Golem_Kill_Task,,,Black Coral Golem Kill Task Wait
AccessSclavusUmbralForge,Loyalty_Reset_Quest,,,Access granted to Sclavus Umbral Forge
SiraluunClawScissorsTidal1204,Siraluun_Claw,,,You have turned in this item already.
ShardTurshTotemAssaultHighAcquired0105,Assault_Quest_(High),,,You have acquired a shard of the Tursh totem!
GauntletStage10Complete,Gauntlet,,,Player completed Stage 10 in Gauntlet.
viridianFail,,,,quest timer
BraceletGalvanicPickup,Empyrean_Lightning_Propylaeum_Quest,,,Player has picked up Galvanic Bracelet
NewbieQuestStampHoltburg,Retired,,,Holtburg Stamp Quest
chestchorizite48767,Chorizite_Chest,,,quest timer
GYColoInProgress,Lord_Mhoire_Quest,,,Player has started GY Colo
DericostWave2Complete,,,,Player has completed Wave 2
ChestQuestLockedNewbiePOIE,,,,Opened a ChestQuestLockedNewbie.
GiftBoxesFound,,,,Gift Boxes Found Bits
ColoArenaFiveBoot,Colosseum_Arena,,,Boot Timer for Colo Arena Five
AnekshayGemofKnowledgeTimer_Monthly,non-quest,,,Monthly timer for turning in up to 10 A'nekshay Gem of Knowledges.
RenegadeRanForward,,,,I have charged forward already.
HollyJollyHelperQuest,Holly_Jolly_Helper_Quest,,,Holly Jolly Helper Quest
CarenziRacerMoves,Carenzi_Races,,,Total of moves for a racer to reach finish line in Carenzi Race
LetterTsaya2Given,Elysa's_Favor_Quest,,,Player has delivered the full letter to Tsaya.
gearknightsquirekillcount,Gear_Knight_Squire_Kill_Task,,,Gear Knight Squire Kill Counter
tradejestercard,Jester's_Cards,,,Trading Jester card
UsedFreeMeleeMasteryReset,Non-Quest,,,Used free Melee Mastery Reset in Arwic
FocusingStoneImbued,Focusing_Stone_Quest,,,Imbued Focusing Stone from Mines of Despair
RiddleMan,Gaerlan's_Citadel,,,Player has received the corresponding Riddle.
AxeBattleStatuePickUp,Retired,,,Player has picked up this weapons and cannot pick up another one for 1 day
BestowerXBow2,Bestowers'_Guild_of_Dereth,,,Sureshot
ruschkkillcount,Ruschk_Kill_Task,,,Ruschk Kill Counter
RedLetterInProgress,Non-quest,Turn in 1 Red letter to collector,,Turn in Timer/Counter for Scarlet Red Letters
